DIS_DIA;SQRT_DIS;ID_LOBO;COD_SEXO;COD_EDAD;COD_STATUS;COD_CRIA;HOME_RANGE;REFUGIO;NUCLEOS;CARRETERAS;GANADO
7776.2;88.18276476;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
3748.04;61.22123814;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
6006.28;77.50019355;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
3144.06;56.07191811;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
4630.82;68.05012858;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
2037.74;45.14133361;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
7599.25;87.17367722;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
5264.43;72.55639186;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
5487.64;74.0786069;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
2689.95;51.8647279;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
2359.71;48.57684634;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
6905.94;83.10198554;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
5667.62;75.28359715;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
5340.63;73.07961412;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
2204.76;46.95487195;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
7518.02;86.70651648;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
15187.57;123.2378594;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
5024.3;70.8822968;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
4247.84;65.1754555;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
7952.43;89.17639822;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
6289;79.30321557;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
6244;79.01898506;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
5231.21;72.32710419;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
8434.5;91.83953397;Vimianza;2;2;1;2;44.93;33.71;12;86.73;2448.385
4637.17;68.09676938;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
8615.2;92.81810168;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3304.13;57.48156226;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
7899.43;88.87873761;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5655.68;75.2042552;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
10752.19;103.6927673;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
2194.17;46.84196836;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5028.47;70.91170566;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5138.69;71.68465666;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
1460.51;38.21661942;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3405.26;58.35460565;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3493.65;59.10710617;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
8561;92.52567211;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
8035.29;89.63977912;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
4327.57;65.78426864;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6299.32;79.36825562;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
4930.44;70.21709194;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
7420.18;86.14046668;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
10322.02;101.5973425;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
7662.22;87.53410764;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
2522.57;50.22519288;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
4595.04;67.78672436;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3085.83;55.55024752;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
7690.04;87.69287314;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
10181.09;100.9013875;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6450.08;80.31239008;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
9283.34;96.35009081;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
8062.81;89.79315119;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
4115.44;64.15169522;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
9971.8;99.85890045;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
10684.42;103.3654681;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
11634.94;107.8653791;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5961.68;77.21191618;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
10229.98;101.1433636;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
4672.32;68.35437075;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
4525.66;67.2730258;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3634.4;60.2859851;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5959.75;77.1994171;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
7160.02;84.61690139;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3066.71;55.37788367;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
7494.81;86.57257071;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
9891.93;99.45818217;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
2144.75;46.31144567;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
1669.28;40.85682318;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
2644.29;51.42266037;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6868.3;82.87520739;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6571.53;81.06497394;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3011.79;54.8797777;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
2839.41;53.28611451;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3663.5;60.52685354;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5490.56;74.09831307;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3312.58;57.55501716;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5910.26;76.87821538;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
2502.63;50.02629309;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3188.13;56.46352805;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
4139.18;64.33645934;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
1040.03;32.24949612;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
4365.5;66.0719305;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
4787.51;69.19183478;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
10659.32;103.2439829;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5221.21;72.25794074;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
8362.46;91.44648708;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
4689.29;68.47839075;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
10080.98;100.4040836;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5136.13;71.66679845;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
8259.81;90.88349685;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6904.74;83.09476518;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6360.24;79.75111284;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
8132.6;90.18092925;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6451.53;80.32141682;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5990.52;77.3984496;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
2893.44;53.79070552;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
1367.5;36.97972417;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5309.5;72.86631595;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
16753.88;129.4367799;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
9696.83;98.47248347;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5992.15;77.40897881;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
2733.49;52.28278876;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
13371.71;115.6361103;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
9613.66;98.04927333;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
11615.79;107.7765744;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
9101.82;95.40345906;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3004.19;54.8104917;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5674.82;75.33140116;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
12919.86;113.6655621;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
2872.26;53.59346975;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6663.88;81.63259153;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3378.32;58.12331718;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
1883.48;43.39907833;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3319.6;57.61597001;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
7131.8;84.4499852;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
13496.03;116.172415;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5979.95;77.33013643;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
1885.93;43.42729556;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
8628.65;92.89052697;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
8629.82;92.89682449;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
7739.3;87.9732914;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
7816.19;88.40921898;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
13166.75;114.7464596;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
4142.52;64.36241139;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6160.14;78.48655936;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3506;59.21148537;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
12961.97;113.8506478;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
9638.79;98.17733954;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5576.81;74.67804229;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6591.81;81.18996243;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6279.44;79.24291766;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
8470.58;92.03575392;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
1418.22;37.65926181;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
13792.92;117.4432629;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
13268.56;115.1892356;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
4702.51;68.57484962;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
9831.93;99.15608907;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
11185;105.7591604;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
10371.88;101.8424273;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
1557.67;39.46732826;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
7495.22;86.57493864;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
2057.85;45.36353161;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
378.4;19.45250627;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
285.55;16.89822476;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
2063.23;45.42279164;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5694.64;75.46283854;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3235.47;56.88119197;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6256.66;79.09905183;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
8327.45;91.25486288;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
4506.38;67.12957619;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5392.51;73.4337116;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
7169.77;84.67449439;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
10826.61;104.0509971;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3354.77;57.92037638;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
7699.72;87.74804841;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
10348.27;101.7264469;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5841.43;76.42924833;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6347.63;79.67201516;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
7015.23;83.75696986;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
13658.79;116.8708261;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3868.27;62.19541784;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
15468.84;124.3737915;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3935.87;62.73651249;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5871.9;76.62832375;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
10342.76;101.6993609;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6568.58;81.04677662;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
2958.91;54.39586381;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
1707.67;41.32396399;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
2326.82;48.23712263;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
1198.55;34.62008088;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6758.2;82.20827209;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
10754.28;103.7028447;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6300;79.37253933;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
17363.75;131.7715827;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6161.32;78.49407621;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
8731.3;93.4414255;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
2382.34;48.80922044;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
11343.68;106.5067134;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5441.97;73.76970923;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
4024.99;63.44280889;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
4500.53;67.0859896;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
11139.43;105.5434981;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
9340.07;96.64403758;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
7013.65;83.74753728;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
9665.83;98.31495308;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6426.33;80.16439359;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
7583.69;87.08438436;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
2602.89;51.01852605;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5083.68;71.29992987;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
11355.02;106.5599362;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
2115.6;45.99565197;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
8150.9;90.28233493;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
16532.34;128.5781474;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
8820.94;93.91985945;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
2821.62;53.11892318;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3024.7;54.99727266;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3373.97;58.08588469;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
4621.79;67.98374806;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3130.92;55.95462447;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
9695.54;98.4659332;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
7652.87;87.48068358;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
8523.28;92.32161177;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
8803.25;93.82563616;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5148.3;71.75165503;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
13062.31;114.2904633;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6832.93;82.66153882;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
9601.33;97.9863766;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
8403.22;91.66907876;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
9168.9;95.75437327;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
12670.97;112.5654032;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
8674.04;93.13452636;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
9956.6;99.78276404;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
1137.98;33.73395915;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
1888.08;43.45204253;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
11047.06;105.1049951;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6949.08;83.36114203;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
7701.61;87.75881722;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6414.67;80.09163502;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
4896.26;69.97328061;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
15669.4;125.177474;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
9036.54;95.06071744;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
773.9;27.81905822;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
9656.68;98.26840794;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
9866.5;99.33025722;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
11258.14;106.1043826;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
11643.58;107.9054216;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
11619.85;107.7954081;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
19063.01;138.0688596;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
8760.13;93.59556613;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3918.02;62.59408918;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
5756.56;75.87199747;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3187.83;56.46087141;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6427.5;80.17169076;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
6205.79;78.7768367;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
7570.78;87.01022928;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
17786.46;133.3658877;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
4893.93;69.95662942;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
2026.65;45.0183296;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
2168.99;46.57241673;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
3468.17;58.89117082;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
4899.01;69.99292821;Vimianza;2;2;1;1;44.93;33.71;12;86.73;2448.385
1871.09;43.25609784;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
746.06;27.31409892;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
669.35;25.87179932;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
2891.39;53.7716468;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
3544.06;59.5320082;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
4011.91;63.33964004;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
2988.9;54.67083317;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
9937.45;99.6867594;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
2643.14;51.41147732;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
2849.71;53.38267509;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
5786.58;76.06957342;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
6608.88;81.2950183;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
8374.83;91.51409727;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
3679.99;60.66292113;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
5139.03;71.68702812;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
7419.56;86.13686783;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
4019.17;63.39692422;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
4313.43;65.6767082;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
8249.37;90.82604252;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
9520.15;97.57125601;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
5275.5;72.63263729;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
5571.97;74.64562948;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
9956.18;99.78065945;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
5933.36;77.02830649;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
2733.84;52.28613583;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
6383.15;79.89461809;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
8815.07;93.88860421;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
7038.49;83.89570907;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
3216.86;56.71736947;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
8057.06;89.76112744;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
10591.76;102.9162767;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
7664.4;87.54655904;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
8585.57;92.65835095;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
2710.43;52.06179021;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
9569.9;97.8258657;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
11893.13;109.055628;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
9057.31;95.1699007;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
8887.17;94.27178793;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
14286.32;119.5253948;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
1826.88;42.7420168;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
7630.4;87.35216082;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
7790.87;88.26590508;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
10440.12;102.1769054;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
15395.46;124.0784429;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
10461.98;102.2838208;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
8603.31;92.75402956;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
8858.8;94.12119846;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
7750.49;88.03686728;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
6515.58;80.71914271;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
11615.61;107.7757394;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
9227.09;96.05774305;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
11842.58;108.8236188;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
11858.83;108.8982553;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
12210.94;110.5031221;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
10397.45;101.9678871;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
6233.05;78.94966751;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
14058.11;118.5669009;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
15777.89;125.6100713;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
13588.63;116.5702792;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
12728.54;112.8208314;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
10441.99;102.1860558;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
10009.35;100.0467391;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
13922.5;117.9936439;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
13655.9;116.8584614;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
9010.21;94.92212598;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
4722.44;68.72001164;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
10007.13;100.0356436;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
10533.31;102.6319151;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
11510.25;107.2858332;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
11686.29;108.1031452;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
3784.06;61.51471369;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
14499.53;120.4139942;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
16800.73;129.61763;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
10276.31;101.3721362;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
5166.46;71.87809124;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
10566.49;102.7934336;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
13010.75;114.0646746;Ulises;1;2;1;1;46.64;25.09;26;83.2;4626.265
